Timestamp,Status,Nama Madrasah,Sudahkah Madrasah saudara mengimplementasikan Kurikulum Merdeka?,Opini,Label
11/3/2023 19:16:43,Guru,MA bina karya hatawano,Sudah,"IKM perlu penjabaran lebih kogkret dan menyenangkan,bagaimana membuat dan mengisi rapot,membuat modul yg benar.sy sebagai guru sangat bersukur dgn IKM ini terutama pembelajaran berbasis  proyek, fokus dalam Matri isensial",1
11/3/2023 19:16:46,Guru,MIMA Pasirmadang,Sudah,"Dengan adanya kurikulum merdeka,siswa mampu dan siap untuk belajar lebih giat dan epektif.
Harapannya, siswa menjadi anak soleh dan solehah rajin dan giat belajar,menjadi anak yg bisa di banggakan",1
11/3/2023 19:18:21,Siswa,MI mis bahrul ulum,Sudah,Inovasi dalam pendidikan Indonesia yang bertujuan untuk mengembangkan potensi dan minat belajar siswa,0
11/3/2023 19:18:23,Guru,MTs. Az Zahro,Belum,Baik digunakan untuk jenjang madrasah ,0
11/3/2023 19:19:30,Siswa,MI RAUDLATUL ULUM,Sudah,100,1
11/3/2023 19:21:07,Guru,Mis Muhammadiyah Tolinggulla ,Sudah,"Untuk Kesiapan Kurikulum merdeka, Kami Guru Sudah Siap Hanya Saja Sekolah kami Kekurangan Buku, Kami Hanya Mengambil Materi Dari Internet Saja.",-1
11/3/2023 19:21:44,Guru,MTs amanah 02 ,Belum,Harapan saya supaya kurikulum merdeka merupakan kurikulum yang bisa membuat peserta didik jadi lebih baik lagi,1
11/3/2023 19:23:11,Guru,MTs Nurussa'adah Cipongkor ,Belum,Pada proses pembelajarannya lebih menggunakan pendekatan diferensiasi. Sementara itu ciri khusus pada kurikulum ini untuk menunjukkan secara tegas posisi kedifernsian adalah mengkelompokkan capaian pembelajaran siswa berdasarkan fase pertumbuhan anak,0
11/3/2023 19:24:09,Guru,MAN AMBON,Sudah,"Kesiapan : Guru sebagai sumber daya manusia adalah merupakan pilar utama dalam pelaksanaan kurikulum merdeka
Harapan: Dengan kurikulum merdeka siswa dapat berkesempatan mengetahui minat, bakat dan kemampuan
Opini: Mengenal siswa lebih dalam dan menciptakan pembelajaran yang relevan",0
11/3/2023 19:24:29,Guru,RA Salman alfarizi islamic school,Belum,"penerapan Kurikulum Merdeka bisa menjadi pilihan bagi sekolah, mengingat banyaknya manfaat yang didapatkan satuan pendidikan menjadikan Kurikulum Merdeka sebagai hal yang perlu diterapkan oleh sekolah. Dengan adanya kurikulum merdeka ini diharapkan bisa  mengatasi krisis belajar dengan meningkatkan kualitas pembelajaran di semua satuan pendidikan serta menciptakan lingkungan belajar yang aman, nyaman, inklusif dan menyenangkan",1
11/3/2023 19:24:53,Tenaga Kependidikan,MIS Al-Khairaat Tolango,Sudah,Kurikulum Merdeka menciptakan pembelajaran berkualitas sesuai dengan kebutuhan pelajar dan kondisi satuan pendidikan.,0
11/3/2023 19:25:40,Siswa,MI RAUDLATUL ULUM,Sudah,Kurikulum merdeka semakin mendekatkan generasi muda kepada budi pekerti dan karakter yg khas indonesia,1
11/3/2023 19:26:28,Siswa,MIS BAHRUL ULUM,Sudah,"Mengembangkan minat belajar siswa
",0
11/3/2023 19:26:48,Guru,Mts Bahrul Uluum Sumalata,Sudah,Implementasi kurikulum merdeka dilihat dari kesiapan para pengajar memang membutuhkan sedikit waktu dalam mempelajari dan memahami betul caranya agar kita sebagai pengajar juga bisa mengarahkan peserta didik dalam menentukan minat belajar mereka sesuai passion mereka masing-masing. Sehingga kami berharap dengan adanya pengimplementasian yang baik dari kurikulum merdeka ini dapat meningkatkan rasa ingin tahu mereka terhadap apa yang di pelajari dan tentunya ini akan membuat suasana belajar yang nyaman dan belajar di sekolah tidak akan menjadi beban bagi siswa. ,0
11/3/2023 19:27:29,Guru,MA Assalafiyah Luwungragi,Sudah,Lebih bisa mempersiapkan masa depan siswa,1
11/3/2023 19:27:57,Guru,MIS Baitan Tambahan,Sudah,Implementasi Kurikulum Merdeka di jenjang SD/MI mengutamakan pada pembelajaran berbasis proyek demi mewujudkan Profil Pelajar Pancasila. Hal ini juga sangat relevan dengan pembelajaran abad-21 yang membekali peserta didik dengan keterampilan 4C yang dibutuhkan dalam menjawab tantangan zaman.,1
11/3/2023 19:30:21,Guru,MA Assalafiyah Luwungragi Brebes,Sudah,Harus lebih di matangkan lagi implenentasinya,-1
11/3/2023 19:33:07,Guru,MI Tahfidz Asy-Syadzili ,Sudah,"Kesiapan media, pendalaman modul ajar serta perangkat pembelajaran yang perlu dioptimalkan dan perlu pendalaman.",0
11/3/2023 19:33:50,Siswa,MAN AMBON,Sudah,Saya harap kurikulum merdeka membuat siswa dapat menyesuaikan waktu untuk memilih pembelajaran yang diminati agar tidak memilih jurusan perkuliahan yang salah atau jauh dari materi yang dikuasai,1
11/3/2023 19:36:30,Siswa,MAN AMBON,Sudah,"Bagus, namun untuk bagian pencetakan buku LKS nya ada yg BEBERAPA BUKU LKS agak kurang bagus , karena soal latihan yg diberikan oleh buku LKS tersebut jawabannya ada yg harus di cari di Goggle . Sehingga membuat beberapa murid juga semakin males membaca .",-1
11/3/2023 19:37:26,Siswa,Man one ambon,Tidak tahu,Aku siap dalameng hadapi kurikulum merdeka,1
11/3/2023 19:37:42,Siswa,Ma Nurul Ulum Pungging ,Sudah,"Lebih menggunakan pendekatan diferensiasi,,opini saya diperkenankan memakai gadget agar lebih mudah untuk mengetahui sesuatu yang tidak ada dibuku",0
11/3/2023 19:38:47,Guru,MTs AL-HIDAYAH CIBUGANG,Belum,"sebelum menjalankan kurikulum merdeka, alangkah baiknya kepala mensosialisasikan kepada guru, wali murid dan siswa, agar menyeluruh informasinya.",0
11/3/2023 19:45:46,Guru,MTsS ALKHAIRAAT GENTUMA,Sudah,"Penerapan Kurikulum merdeka dimadrasah kami baru di berlakukan Tahun ini, terkait persiapan Implentasi Kurikulum Merdeka ini Madrasah kami sudah mencapai 80% karena Sarana Prasarana yang dimiliki sekolah kurang memadai dan belum semua guru yang telah mengikuti Diklat maupun Bimtek terkait Kurikulum Merdeka. Semoga Kementerian Agama Khususnya Direktorat Jendral Pendidikan Madrasah dapat memberikan Bantuan Sarana Prasarana dan mengadakan Diklat bagi Tenaga Pendidik/Guru Guna untuk memenuhi 100% ketercapaiannya Implementasi Kurikulum Merdeka ini.",0
11/3/2023 19:47:39,Siswa,MtsN Ambon,Sudah,"Opini saya cuman harapan kedepannya semoga kurikulum merdeka tetap jalan, dan guru guru di madrasah semoga lebih bisa menyesuaikan lagi sama sistem belajar kurikulum merdeka agar siswa bisa lebih memantapkan dirinya juga lebih baik. Apalagi kurikulum merdeka ini memiliki sistem belajar yang sangat beda dengan K13",1
11/3/2023 19:48:01,Guru,Mts Bahrul Uluum Sumalata,Sudah,Perlu kesiapan yang baik dalam pengimplementasian Kurikulum merdeka. Bagi guru butuh sedikit waktu untuk mempelajari dan memahami betul Kurikulum tersebut agar bisa mengimplementasikannya dengan baik sehingga siswa juga dapat menentukan minat belajar mereka sesuai dengan passion yang mereka mau. Harapannya jika mereka mengikuti pembelajaran sesuai dengan passionnya itu akan membuat suasana belajar tidak lagi hanya menjadi beban bagi mereka bahkan akan meningkatkan minat belajar mereka karena sesuai dengan apa yang mereka suka. ,1
11/3/2023 19:48:34,Guru,MI Mansyaul ulum ganjaran,Sudah,"Untuk kesiapan sebenarnya masih kurang,tapi kami berusaha semaksimal mungkin.harapan semoga tahun depan adanya presiden dan menteri baru TDK mengubah kurikulum yg baru juga",1
11/3/2023 19:50:03,Guru,MTs Az-Zahro,Belum,"Untuk saat ini, sekolah kami belum siap mengimplementasikan kurikulum merdeka. Dilihat dari segi kesiapan siswa, guru, dan fasilitas sekolah yang belum begitu memadai, sehingga sulit untuk mengadopsi kurikulum ini. ",-1
11/3/2023 19:50:56,Lainnya,mts. nurul yaqiin ciledug,Sudah,"kesiapan  banyak sekola  blm siaaap ,, harapan  pperluu bantuan sarana prasarana madrasah .. agar pemerintah  menyiapkan sarana prasarana  guru yang lebih baiik lagii",0
11/3/2023 19:51:48,Guru,MTs Az-Zahro ,Belum,Belum siap karena Sarana Prasarana belum memadai ,-1
11/3/2023 19:53:23,Guru,MTsS TIMBANG LANGSA,Sudah,Di Aplikasinya Kurikulum Merdeka dari sisi kesiapan masih banyak dari pelaku pendidikan masih kurang paham tehadap pelaksanaan kurikulum merdeka serta sarana prasarana pendukung yang belum memadai harapannya adalah perlu terus bimtek dan bantuan sarana prasarana kemadrasah khususnya madrasah swasta pengharapan besar bantuan sarana prasarana.,0
11/3/2023 19:54:25,Tenaga Kependidikan,MTsS ALKHAIRAAT GENTUMA,Sudah,"Dalam Hal Kesiapan Madrasah Kami sudah mencapai 80% karena sarana prasarana yang ada di Madrasah kami kurang memadai mengingat dalam penerapan Kurikulum Merdeka ini membutuhkan chromebook, laptop, dan Alat peraga pembelajaran lainnya dan masih ada Guru yang belum mengikuti Diklat Penerapan Kurikulum Merdeka. Harapan Kami kiranya Kementerian Agama dapat memberikan bantuan berupa sarana prasarana yang dapat menunjang penerapan kurikulum merdeka dan mengadakan Diklat terkait pernerapan Kurikulum Merdeka.",0
11/3/2023 19:55:27,Guru,MIS Roudlotut Tholibin Tengger,Sudah,"Semoga mampu menciptakan pendidikan yang menyenangkan bagi peserta didik dan guru, dengan menekankan pada pengembangan aspek keterampilan dan karakter sesuai nilai-nilai bangsa Indonesia",1
11/3/2023 19:57:01,Guru,MAS Al-Riyadhul Janah Maja,Sudah,Menurut saya kesiapan kita menggunakan kurikulum merdeka sangat diperlukan karena untuk kegiatan pembelajaran yang lebih efektif.,1
11/3/2023 20:00:26,Siswa,Mis bahrul ulum,Sudah,Menyuskeskan peserta didik,0
11/3/2023 20:02:58,Guru,MA Assalafiyah Luwungragi,Sudah,"Mayoritas madrasah menerapkan kurikulum merdeka dan pertanda madrasah berani berubah dan diharapkan madrasah dapat mengimplementasikan ny. Implementasi kurikulum pada madrasah harus diorientasikan pada efektifitas pengelolaan pendidikan dan pembelajaran dalam rangka mewujudkan visi, misi dan tujuan madrasah. Madrasah harus berani melakukan inovasi, kreasi, serta terobosan dalam mengelola pendidikan, menciptakan lingkungan belajar yang kondusif agar guru dan peserta didik semangat dalam pembelajaran. Walaupun pada kenyataan ny banyak para guru yg belum bisa move on dari kurikulum lama.

Kurikulum madrasah harus dapat memberikan banyak pilihan dalam membentuk karakter peserta didik, menanamkan nilai-nilai Pancasila, moderasi beragama, menumbuhkan keberanian berfikir kritis, kreatif dan inovatif melalui Proyek Penguatan Profil Pelajar Pancasila dan Profil Pelajar Rahmatan Lil Alamin (P5 PPRA).",1
11/3/2023 20:04:09,Guru,MIS DAMBALO,Sudah,impelementasi kurikulum merdeka dimadrasah kami masih dalam kesiapan dan harapan kami agar kurikulum merdeka ini tidak membingungkan semua pihak,0
11/3/2023 20:06:05,Siswa,Madrasah Aliyah Negeri Ambon ,Sudah,Bertujuan untuk mengembangkan potensi dan minat belajar siswa,0
11/3/2023 20:06:51,Guru,MAN Ambon,Sudah,"Implementasi kumer pada madrasah harus lebih siap dan dapat bersaing dengan dunia pendidikan yang lebih luas dengan tidak meningggalakn identitas kemadrasahannya dengan harapan dapat menyesuaikan dirinya dalam perkembangan zaman yang setiap saat berubah menuju sebuah kesempurnaan dalam bidang pendidikan dan pengajaran, dapat menyesuaikan dengan perkembangan ilmu pengetahuan dan teknologi dengan tetap menjunjung tinggi keimanan dan ketakwaan.",1
11/3/2023 20:09:13,Siswa,MAN Ambon ,Sudah,Menurut saya kurikulum merdeka memang bagus tetapi ada beberapa hal yang membuat kami masih belum bisa untuk beradaptasi dengan pembelajaran yang diterapkan di kurikulum merdeka. Misal  ketika mengerjakan projek p5 dimana hari-h bertepatan dengan kegiatan lain kami merasa kesulitan untuk mengatur waktu ,-1
11/3/2023 20:09:22,Siswa,Man aliya ambon,Sudah,"inovasi dalam pendidikan Indonesia yang bertujuan untuk mengembangkan potensi dan minat belajar siswa. Kurikulum ini memberikan kebebasan kepada siswa dalam memilih minat belajar mereka, mengurangi beban akademik, dan mendorong kreativitas",0
11/3/2023 20:09:41,Guru,MI MA SUKAMANAH,Belum,Siap karena lebih mudah untuk menyampaikan ke anak,1
11/3/2023 20:11:36,Siswa,MI Al - Aziz ,Sudah,Sekali lagi yang perlu di tekankan bahwa pendidikan harus terus berinovasi seiring berkembangnya zaman karena tentunya kita tidak mau negara yang kita cintai ini menjadi negara tertinggal. ,-1
11/3/2023 20:11:48,Guru,Mi ma bantarkalapa,Belum,"Belum siap,terbentur oleh media ,harapannya agar kurikulum merdeka mudah d pahami oleh siswa dandapat mudah untuk guru dalam cara penyampaiannya terhadap siswa",-1
11/3/2023 20:11:54,Siswa,MIS BAHRUL ULUM,Sudah,"Proses pembelajaran diharapkan menjadi lebih mendalam, bermakna, tidak terburu-buru dan menyenangkan",1
11/3/2023 20:11:57,Siswa,MAN AMBON,Tidak tahu,Siswa - Siswa Lebih Belajar Sendiri Harapan Madrasah Supaya Bisa Menjadi Anak-Anak Yang Maju. ,0
11/3/2023 20:11:58,Tenaga Kependidikan,MIS RAUDLATUL JANNAH I,Sudah,"Kurikulum Merdeka memberikan keleluasaan kepada kami sebagai Guru di Madrasah untuk menciptakan pembelajaran berkualitas, yang sesuai dengan kebutuhan di madrasah kami.",0
11/3/2023 20:12:14,Guru,MTs Muhammadiyah Monano,Sudah,Implementasi Kurikulum Merdeka di MTs Muhammadiyah Monano baru memasuki tahap awal dan adaptasi. Dan sisi kesiapan dan tujuan sudah dirancang bersama dan sedang berusaha dilaksanakan. Namun karena keterbatasan media yang digunakan dalam proses pembelajaran sehingga masih ada beberapa hal yang perlu untuk lebih ditingkatkan.,0
11/3/2023 20:13:39,Siswa,Mis bahrululum,Sudah,Implementasi kurikulum pada madrasah harus di orientasi kan pada efektifitas pengelolaan pendidikan  dan kurikulum merdeka adalah kurikulum dengan pembelajaran intrakurikuler yang beragam di mana konten akan lebih,1
11/3/2023 20:14:11,Siswa,MAN AMBON,Sudah,"Kesiapan saya tentang kurikulum merdeka saya sudah siap untuk mengukuti kurikulum merdeka maupun dusah atau senang dan harapan saya, saya bisa jadi siswa yg berguna untuk madrasah dalam kurikulum merdek.",1
11/3/2023 20:16:11,Guru,MTs Alkhairaat Gentuma,Sudah,"Masih belum siap sepenuhnya
Harapanya guru lebih banyak lagi mengikuti pelatihan"" kurikulum merdeka ",-1
11/3/2023 20:17:52,Guru,MAN Ambon,Sudah,"Madrasah kami baru tahun ini melaksanakan Kumer, jadi masih banyak yang harus dilengkapi dan dibenahi. Berharap kurikulum ini bisa bertahan hingga batas waktu yang cukup panjang, sehingga bisa dirasakan betul efektivitasnya.",1
11/3/2023 20:19:56,Guru,Az Zahro,Belum,"Belum ada persriapan dari pihak sekolah, dengan adanya kurikulum merdeka agar proses belajar mengajar lebih aktif dan membuat semangat siswa dan guru semakin tinggi",1
11/3/2023 20:19:58,Guru,MIS Shirothol Mustaqim ,Sudah,"Dengan adanya kurikulum baru, seharusnya dibarengi dengan pelatihan bagi tenaga pendidik dan fasilitas yang dapat menunjang pelaksanaan kurikulum tersebut.
",0
11/3/2023 20:20:14,Guru,MA Az-ZAHRO ,Belum,"Cukup baik 
",1
11/3/2023 20:20:38,Guru,Mi ma bantarkalapa,Belum,"Belum siap untuk menerapkan kurikulum ini karena belum tersedianya media pembelajaran,harapannya supaya siswa dapat lebih paham dan memahami materi,dan guru lebih mudah menyampaikan materi.",1
11/3/2023 20:22:00,Guru,MI Amanah,Sudah,"Sudah siap, harapan ke depan semoga anak bisa menjadi anak yg genius berakhlakul karimah",1
11/3/2023 20:22:32,Siswa,Madrasah Aliyah Negeri 1 (ambon) ,Sudah,apa yang menarik dari kurikulum merdeka dan apa dampak positif dari kebijakan merdeka belajar? ,1
11/3/2023 20:24:34,Siswa,Mi al aziz,Sudah,Sekali lagi yang ditekankan bahwa pendidikan harus terus berinovasi seiring berkembangnya zaman karena tentunya kita tidak mau negara yang kita cintai ini menjadi negara tertinggal. ,-1
11/3/2023 20:24:58,Guru,MA Nurul Islam,Sudah,"Menurut saya dengan adanya kurikulum merdeka untuk para guru dapat memfasilitasi kemampuan unik pelajar karena pendidik diberi hak sepenuhnya untuk berinovasi memperhatikan iklim atau budaya sekolah, dan karakteristik pelajar dan mendorong ketercapaian pembentukan karakter peserta didik yang unggul melalui Proyek Penguatan Profil Pelajar Pancasila (P5)",0
11/3/2023 20:26:30,Siswa,MAN 1 AMBON,Sudah,-,1
11/3/2023 20:27:07,Guru,Mts Alkhairaat Gentuma ,Sudah,Walaupun belum seratus persen kesiapannya semoga kedepannya akan lebih baik dan sesuai dengan harapan yang di inginkan ,1
11/3/2023 20:30:32,Guru,RA Al Mustofa,Sudah,Harapan Anak-anak Lebih Baik Lagi Akhlaknya Dan Menyenangi Dunia Belajar Dengan Keikhlasannya Karena Akan Menjadi Kebutuhan Kehidupannya Kelak Nanti Dalam Menggapai Impian Dan Cita2nya ,1
11/3/2023 20:30:48,Guru,MA NEGERI AMBON,Sudah,"KUMER memberikan stimulus baik guru maupun siswa untuk selalu kreatif dalam proses pembelajaran. 

Sebagai guru modul yang dibuat menjadi landasan kita dalam menerapkan pembelajaran dikelas.

Harapannya kurikulum ini terus di terapkan di sekolah. Dan fasilitas pendukung seperti infokus, sound dll ..itu wajib di sediakan d setiap kelas. Agar  proses pembelajaran menjadi berbeda dan menyenangkan.",1
11/3/2023 20:31:57,Guru,MA MIFTAHUL HUDA,Sudah,"Implementasi kurikulum merdeka pada proses pembelajaran lebih menggunakan pendekatan diferesiasi dengan harapan proses pembelajaran menjadi lebih mendalam, bermakna dan menyenangkan",1
11/3/2023 20:35:47,Guru,MA Assalafiyah Luwungragi,Sudah,untuk menerapkan kurikulum merdeka harus ada kesiapan yg matang dari sumber daya manusia sebagai penggerak dan tekhnologi sebagai alat pendukung pembelajaran.. ,0
11/3/2023 20:37:40,Siswa,MAN NEGERI AMBON,Sudah,harapan tidak tau,-1
11/3/2023 20:38:08,Siswa,MTsS Alkhairaat Gentuma,Sudah,kesiapan Penerapan Kurikulum Merdeka di Madrasah Kami sudah mencapai kurang lebih 80%,0
11/3/2023 20:39:48,Guru,MA ASSALAFIYAH,Sudah,"Implementasi kurikulum merdeka di madrasah sejauh ini yang saya lihat,, segi kesiapan madrasah belum siap 100%,, dari sarana dan prasarana serta fasilitator (guru) juga masih setengah-setengah pemahamannya mengenai kurikulum merdeka,, siswa juga belum bisa untuk dibebaskan dalam kurikulum merdeka,, ",-1
11/3/2023 20:42:37,Guru,MTS S. MUHAMMADIYAH MONANO,Sudah,Butuh ketelitian dalam membuat modul ajar,0
11/3/2023 20:47:23,Guru,MI ISLAMIYAH KUNIRAN,Sudah,Menyiapkan guru guru agar benar benar merasakan kemerdekaan sehingga berhasil menciptakan suasana dimana tidak ada satu pun anak yang merasa terpinggirkan atau termajinalkan dengan alasan apapun,1
11/3/2023 20:52:18,Tenaga Kependidikan,MAS Kulliyatul Muballighien,Tidak tahu,Alangkah baiknya kurikulum merdeka ini dapat membentuk karakter siswa baik terhadap dunia pendidikan maupun terhdap dunia luar,1
11/3/2023 20:52:24,Guru,MTs Al-hidayah cibugang,Sudah,Kurikulum merdeka ini baik dilaksanakan pada tahun 2024 agar semua lembaga pendidikan bisa menyiapkan proses y terlebih dahulu dan harapan y mudah2an kurikulum ini bisa menjadi pedoman yg baik untuk pelaksanaan pembelajaran di semua lembaga pendidikan,1
11/3/2023 20:53:21,Guru,MI. ISLAMIYAH DINOYO,Sudah,"Implementasi Kurikulum Merdeka di madrasah saat ini merupakan pilihan mandiri dengan menyesuaikan kesiapan dan karakteristik satuan pendidikan. Madrasah diberikan opsi dalam penerapan Kurikulum Merdeka yakni opsi Mandiri Belajar, Mandiri Berubah, dan Mandiri Berbagi.  Kurikulum Merdeka mendorong ketercapaian pembentukan karakter peserta didik yang unggul melalui Proyek Penguatan Profil Pelajar Pancasila (P5) dan Profil RA. P5P2RA merupakan pendekatan pembelajaran melalui projek dengan tujuan menanamkan karakter dan kompetensi yang sesuai dengan nilai-nilai Pancasila dan nilai keislaman. Pelaksanaan P5 bersifat fleksibel dari segi muatan, kegiatan, dan waktu pelaksanaan sesuai dengan kebutuhan pelajar dan kondisi satuan pendidikan, sehingga dapat memanfaatkan sumberdaya yang tersedia. Harapan kami mohon selalu trs memberi sarana untuk mengembangkan trs pelatihan untuk perkembangan pendidikan di madrasah",1
11/3/2023 20:58:19,Guru,MTsS. ,Sudah,Belum secara maksimal dalam menerapkannya,-1
11/3/2023 20:59:05,Lainnya,MA Al Riyadhul Janah,Sudah,Alhamdulillah dengan adanya kurikulum merdeka mudah mudahan menambah semangat dalam proses pembelajaran ,1
11/3/2023 20:59:23,Guru,MIS MHD Paguh Duku,Belum,"implementasi Kurikulum Merdeka di Madrasah adalah inisiatif penting dalam upaya meningkatkan kualitas pendidikan di Indonesia. Kesiapan dan keberhasilan kurikulum ini akan sangat tergantung pada dukungan penuh dari pemerintah, guru, siswa, dan pihak terkait lainnya. Harapannya adalah bahwa Kurikulum Merdeka dapat memberikan pendidikan yang lebih relevan dan berorientasi pada perkembangan peserta didik, serta mendorong kreativitas dan keterampilan berpikir yang lebih tinggi. Opini tentang implementasi ini mungkin beragam, tergantung pada pengalaman dan pemahaman individu terhadap perubahan dalam kurikulum tersebut.",0
11/3/2023 21:04:19,Guru,MI SHIROTHOL MUSTAQIM,Sudah,Saya setuju dengan penerapan kurikulum merdeka ini yang mana kurikulum ini tidak terlalu membebani siswa dengan pengetahuan yang belum atau tidak sesuai dengan kemampuan berpikirnya. Namun tidak semua madrasah bisa melaksanakan kurikulum tersebut dengan sempurna apalagi kami yang berada di plosok2 pedesaan dengan bangunan sekolah yang belum memadai terlebih masih minim sarana dan prasarana sebagai penunjang dalam menerapkan kurikulum tersebut.,1
11/3/2023 21:09:25,Guru,MA Assalafiyah Luwungragi ,Sudah,Memberikan fasilitas yang mendukung pendidikan demi proses pembelajaran yang optimal ,0
11/3/2023 21:13:11,Siswa,MIS Bahrul ulum ,Sudah,"Untuk mendukung kebijakan tersebut,menetapkan kulikulum merdeka sebagai upaya pemulih pembelajaran pada satuan pendidikan anak usia dini",0
11/3/2023 21:15:45,Guru,MIN 1 INDRAMAYU,Sudah," kurikulum merdeka  yang dilaksanakan  di Madrasah kami masih  percobaan di  kls 1 dan 4 dan  dari segi kesiapan  sarana prasarana  masih kurang  memadai ,intinya dari semua pihak harus terlibat baik  dari  segi kesiapan siswa , guru  kepala sekolah dan ,orang tua siswa sumber  pembelajaran  yang menunjang serta alat  kelengkapan  lainnya  harus tersedia  , Insya Allah  apa  yg  kita harapkan akan terwujud ",1
11/3/2023 21:18:39,Guru,MI ALHIKMAH REMBUL,Sudah,"berupaya untuk memulihkan pembelajaran demi mewujudkan transformasi pendidikan di Indonesia ke arah yang lebih baik. Pada Kurikulum Merdeka, guru dapat mengenali potensi murid lebih dalam guna menciptakan pembelajaran yang relevan.",0
11/3/2023 21:20:49,Guru,Mts az-zahro,Belum,Dari segi murid nya masih sedikit belum bisa untuk membuat suatu pengelompokkan.,0
11/3/2023 21:25:50,Guru,MAS Muhammadiyah Sibatua Pangkajene,Sudah,implementasi kurikulum merdekan dari segi kesiapan mungkin kami sudah siap dalam menerapkan kurikulum tersebut dengan adanya pelatihan - pelatihan yang di ikuti baik secara lurin maupun online.,0
11/3/2023 21:26:36,Guru,MA Al Riyadhul Janah,Belum,Opini saya kurikulum merdeka yaitu siswa diharapkan dapat belajar dengan gembira dan mencintai minat dan bakat yang dimiliki ,1
11/3/2023 21:31:27,Guru,Mis al fitrah molonggota,Sudah,Mampu memberikan segala aspek pembelajan yang dan berguna untuk anak didik yang berada di madrasa.,1
11/3/2023 21:32:14,Guru,MIS. ASY-SYAFI'IYYAH ,Belum,"Menurut saya dari sisi kesiapan harus siap, harapan semoga akan menjadikan siswa yang memiliki nilai pendidikan yang lebih baik.",1
11/3/2023 21:43:42,Guru,Mis Alfitrah molonggota,Sudah,sangat baik,1
11/3/2023 21:47:59,Guru,MI MIFTAHUL HUDA,Sudah,Pendampingan dan pembinaan kurikulum merdeka sehingga bisa diterapkan secara maksimal,0
11/3/2023 21:49:28,Guru,Mis Dambalo,Sudah,kurikulum dengan pembelajaran intrakurikuler dengan konten yang beragam agar siswa dapat lebih optimal dan memiliki cukup waktu untuk mendalami konsep dan menguatkan kompetensi.,0
11/3/2023 21:49:41,Guru,Mts Al Riyadhul Janah,Belum,"Implementasi Kurikulum Merdeka di sekolah saat ini merupakan pilihan mandiri dengan menyesuaikan kesiapan dan karakteristik satuan pendidikan. Sekolah diberikan opsi dalam penerapan Kurikulum Merdeka yakni opsi Mandiri Belajar, Mandiri Berubah, dan Mandiri Berbagi. Opsi Mandiri Belajar memberikan kesempatan bagi sekolah menggunakan struktur Kurikulum 2013 dan menerapkan beberapa konsep dan prinsip Kurikulum Merdeka dalam melaksanakan pembelajaran dan asesmen. Opsi Mandiri Berubah menjadikan sekolah menggunakan Struktur Kurikulum Merdeka dalam mengembangkan kurikulum satuan pendidikannya dan menerapkan prinsip-prinsip Kurikulum Merdeka dalam melaksanakan pembelajaran dan asesmen",0
11/3/2023 21:50:07,Lainnya,MIS NURUL HIDAYAH POLOTOT,Belum,"mplementasi Kurikulum Merdeka di sekolah saat ini merupakan pilihan mandiri dengan menyesuaikan kesiapan dan karakteristik satuan pendidikan. Sekolah diberikan opsi dalam penerapan Kurikulum Merdeka yakni opsi Mandiri Belajar, Mandiri Berubah, dan Mandiri Berbagi. Opsi Mandiri Belajar memberikan kesempatan bagi sekolah menggunakan struktur Kurikulum 2013 dan menerapkan beberapa konsep dan prinsip Kurikulum Merdeka dalam melaksanakan pembelajaran dan asesmen.",0
11/3/2023 21:51:22,Tenaga Kependidikan,MA MIDA KEPUHTELUK,Sudah,"Dari segi kesiapan : komprehensif dan integral sesuai dengan kompetensi yang dimiliki seorang guru

Dari segi harapan : menjadi lebih mendalam, bermakna, tidak terburu-buru, dan menyenangkan",1
11/3/2023 21:54:26,Siswa,Madrasah Aliyah Nahdlatul Wathan ,Sudah,Agar mengurangi tugas rumah ,-1
11/3/2023 21:57:03,Guru,MTsS ALKHAIRAT ONGKA MALINO,Belum,"Ada dua tujuan utama yang mendasari kebijakan ini. Pertama,
pemerintah, dalam hal ini Kemendikbudristek, ingin menegaskan
bahwa sekolah memiliki kewenangan dan tanggung jawab untuk
mengembangkan kurikulum yang sesuai kebutuhan dan konteks
masing-masing sekolah. Kedua, dengan kebijakan opsi kurikulum
ini, proses perubahan kurikulum nasional harapannya dapat terjadi
secara lancar dan bertahap.
",1
11/3/2023 22:07:05,Guru,MIS. Asy-Syafi'iyah Kalianget ,Sudah,Implementasi kurikulum merdeka perlu adanya pelatihan atau diklat bagi setiap guru agar bisa lebih maksimal memberikan pembelajaran kepada peserta didik ,0
11/3/2023 22:07:51,Guru,Mis Dambalo,Belum,Semoga kurikulum merdeka lebih muda dan bagus dari kurikulum yang lain.,1
11/3/2023 22:25:19,Siswa,Mts nurul huda nw,Tidak tahu,Tidak tau,-1
11/3/2023 22:28:16,Guru,MAS ALFAJR,Sudah,Guru dituntut selalu kreatif dan  siswa  diberi kebebasan dalam akademik,0
11/3/2023 22:30:54,Siswa,MIRU,Sudah,inovasi dalam pendidikan Indonesia yang bertujuan untuk mengembangkan potensi dan minat belajar siswa.,0
11/3/2023 22:36:06,Guru,Mtsn 5 Padang Pariaman ,Sudah,"Dalam kurikulum merdeka ada beberapa bidang studi yang jam tatap mukanya berkurang,akan berimbas kepada guru untuk menerima tunjangan profesi guru, kemudian banyak guru yang tidak siap baik dari segi pelaksanaan PPR2A dan banyak guru tidak mendapatkan pelatihan dan sedikitnya narasumber yang paham (banyak perbedaan pemahaman dari narasumber)",-1
