Timestamp,Status,Nama Madrasah,Sudahkah Madrasah saudara mengimplementasikan Kurikulum Merdeka?,Opini,Label
11/3/2023 8:27:20,Guru,MTs N 2 Lebak ,Sudah,"Jika melihat kondisi siswa dan lingkungan sekitar madrasah kami, kurikulum merdeka belum tepat, harapannya kurikulum yang sesuai dengan lingkungan kami ",-1
11/3/2023 8:30:17,Guru,MI ISLAMIYAH KUNIRAN,Sudah,"Kurikulum merdeka pada dasarnya sudah dan sangat baik diterapkn di madrasah sejak dahulu, dimana madrsah pembelajaran berorientasi budaya lokal. Tapi daya dukung yang kurang memadai seperti media dll.",-1
11/3/2023 8:30:47,Guru,RA NuRul Hikmah pancor kopong Pringgasela selatan ,Sudah,"Baik  tapi ada juga ribetnya,karena berdasarkan pengalaman saya sabagai guru di kelas semua yg ditunjukkan kepada murid harus yg nyata sedangkan ada juga yg ingin kt sampaian dalam bentuk kata2 dan bahan nya TDK ada tapi murid  kt mengerti apa yg kt sampaikan kepada mereka.harapan sy semoga kurikulum TDK bergonta ganti lagi soalnya baru saja kt tau atau sy sebagai guru paham cara kurikulum yang satu SDH diganti dengan kurikulum yang baru .",-1
11/3/2023 8:30:57,Guru,MAN SERAM BAGIAN BARAT ,Belum,"Sebenaranya  kurukulum K13 sudah memuat banyak implementasi dari kurikulum merdeka, bila di laksanakan dengan maksimal. Lagi-lagi di administrasi yang terkesan berbelit-belit dan menjadi momok. Kenyataannya di lapangan guru kesulitan mendistribusikan waktu dengan baik yang malah membuat kerja tidak optimal.",-1
11/3/2023 8:35:07,Guru,MAN SBB,Belum,Tidak tau,-1
11/3/2023 8:35:37,Tenaga Kependidikan,MTs Nurul Hidayah Lambur 1,Belum,Belum siap di implementasikan karena belum siapnya tenaga pendidik untuk meng implementasikannya,-1
11/3/2023 8:40:41,Guru,Mts Al Fatah Ambon,Belum,Kurikulum skarang k13 sebenarnya bagus cuma di pertajam lagi jd kalau di ganti lagi bikin bingung bagi tebaga pengajat,-1
11/3/2023 8:42:29,Tenaga Kependidikan,MTs Manarul Hidayah,Belum,"Madrasah belum siap, harus lebih banyak mendapatkan pelatihan dan arahan. Kurikulum beganti ganti terus sementara implementsinya belum maksimal",-1
11/3/2023 8:49:01,Guru,RA Islamiyah Ngrejeng ,Sudah,Bagus tapi blm maksimal karena kurangnya media di lembaga ,-1
11/3/2023 8:49:09,Guru,MTs. Manarul Hidayah ,Belum,"Dari sisi kesiapan, mungkin madrasah sudah siap mengimplementasikan kurikulum merdeka dalam pembelajaran, hanya saja, sarana dan prasarana disekolah belum lengkap, sebagai penunjang pelaksanaan belajar.",-1
11/3/2023 8:51:47,Guru,MTs Bani Idris Pasir kupa,Belum,Sekolah kami belum siap karena kami belum begitu paham dalam memahami kurikulum merdeka ,-1
11/3/2023 8:52:03,Guru,MA YASiM PARADO ,Belum,Persiapan pelaksanaan kurikulum artinya menyiapkan guru -guru agar benar benar merasakan kemerdekaan sehingga berhasil menciptakan suasana dimana tidak satupun anak yang merasa terpinggirkan dengan alasan apapun .Mereka membuang jauh-jauh membandingkan anak yang satu dengan anak yang lain karena memang bukan untuk bersaing.,-1
11/3/2023 8:55:47,Guru,"MI..Mathla'ul Anwar Cilangkahan,Malingping ,Lebak,Banten",Sudah,"Lembaga Tentu tidak berdiri sendiri, jika ketentuan  dankesepakatan  para
 Pemangku ke kuasaan ber kehendak .
Tapi tolong  berikan kelengkapan  Pasilitas  ,KBM, dan kesejah traan  Guru Guru sekola yang ada di suasta.(Guru Guru suasta)
Penuhi pasilitas nya, 
Karena jika kebijakan ,ketentuan,tida disertai kesejahteraan  
Tak jalan secara Efektiv,
",-1
11/3/2023 9:02:17,Guru,Mts Muhammadiyah Hatuputih Manipa,Sudah,Di madrasah kami belum memadai dari sisi kesiapan,-1
11/3/2023 9:08:01,Guru,MIS MA CIGARUKGAK ,Belum,belum siap,-1
11/3/2023 9:09:36,Guru,Mts N 4 Lebak,Sudah,"Yang baru diterapkan kurikulum merdeka di kami baru kls 7 saja, kls 8 dan 9 blm diterapkan kurikulum merdeka, jadi mungkin belum siap semua",-1
11/3/2023 9:10:49,Tenaga Kependidikan,M Rizki,Belum,Belum siap sepenuhnya,-1
11/3/2023 9:14:55,Guru,MTsN 2 Lebak,Sudah,"Dilihat secara teori Kurikulum Merdeka sangat baik untuk diterapkan, akan tetapi untuk praktek di lapangan masih ada sebagian dari para guru yang belum menguasai bagaimana kurikulum ini diterapkan, selain itu kesiapan fasilitas pra sarana dan sarana di sekolah dirasa masih kurang memadai untuk penerapan kurikulum ini",-1
11/3/2023 9:14:55,Siswa,MI Al Aziz,Sudah,Masih belum paham sepenuhnya,-1
11/3/2023 9:29:14,Tenaga Kependidikan,MI NURUL ISLAM ,Sudah,"Dari Kurikulum Merdeka, siswa diharapakan dapat belajar dengan gembira dan mencintai minat dan bakat yang dimiliki. Di sini, siswa tidak lagi dituntut mencintai sesuatu yang tidak mereka cintai. Mereka dapat mengembangkan karakter diri dan juga kompetensi yang dimiliki secara fokus tanpa intimidasi dari pihak mana pun. Merdeka belajar adalah cara siswa meningkatkan kualitas diri.

Tidak hanya belajar, kebebasan dalam berbudaya adalah hak setiap orang termasuk pelajar. Budaya merupakan kultur yang berkembang dan diwariskan dari generasi ke generasi. Namun budaya tidak bisa turun temurun jika tak ada upaya untuk melestarikannya.",-1
11/3/2023 9:32:37,Guru,Mis Miftahul jannah,Belum,Belum siap kalau guru belum di bimtek,-1
11/3/2023 9:32:58,Guru,MTS AL  MIFTAHUDDIN CURUGBITUNG,Belum,"Menurut saya, di madrasah tempat saya mengajar masih belum siap untuk mengimplementasikan kurikulum merdeka karena masih banyak guru termasuk saya pribadi  belum paham betul apa itu kurikulum merdeka, bagaimana menerapkannya, kenapa harus kurikulum merdeka, pertanyaan-pertanyaan semacam itu masih belum dapat dijawab oleh madrasah atau dalam hal ini khususnya oleh guru dan atau saya pribadi, sehingga harapan saya adalah desiminasi kurikulum merdeka harus lebih digencarkan lagi terlebih pada sekolah-sekolah pedalaman yang dilakukan secara tatap muka/luring, dikarenakan bila dilakukan dengan menggunakan sarana virtual saya rasa tidak terlalu efektif baik secara kondisi maupun daya serap materi yang disampaikan akibat kekurangan virtual seperti jaringan yang mengakibatkan suara tersendat bahkan tidak terdengar hal-hal seperti itu saya rasa hanya membuat pusing sebelum waktunya pusing. ",-1
11/3/2023 9:33:40,Guru,MA Batamiyah,Sudah,Di Madrasahbkami baru kls X yang menerapkan kurikulum merdeka.dari segi kesiapan kami belum 100 persen siap.sebab butuh biaya.siswa di sekolah kami termasuk rata2 kurang mampu,-1
11/3/2023 9:36:10,Guru,MIS DARUSSALAM ,Belum,Dari segi kesiapan belum siap karena tidak di barengi dengan teknologi elektronik di sekolah yg tidak ada,-1
11/3/2023 9:43:51,Guru,Madrasah Aliyah Assalafiyah Luwungragi,Sudah,"Belum maksimal. Projek masih berjalan sendiri2 antar guru, belum bisa kolaborasi dengan baik. Berharap lebih matang persiapannya agar anak didik lebih mendapat manfaatnya",-1
11/3/2023 9:45:09,Guru,Mas darussalam sumedangsari,Sudah,Bagus sih tapi merepotkan,-1
11/3/2023 9:48:11,Guru,MAN Dairi,Sudah,"dari sisi kesiapan di madrasah ini kayaknya belum siap, karena infrastrukturnya belum siap, kurangnya pemahaman guru-guru mengenai kurikulum ini, kurangnya sosialisasi tentang Kurikulum Merdeka kepada guru-guru, ketersediaan buku kurikulum merdeka kurang. ",-1
11/3/2023 9:48:27,Guru,MIM CINENGAH,Sudah,Sarana dan prasarana nya belum siap,-1
11/3/2023 9:48:55,Guru,Encep Nurhadi,Belum,"kalau masalah kesiapan terutama guru belum siap dikarnakan belum adanya pelatihan secara khusus terkait kurikulum nerdeka ,harapannya agar segera diberikan pelatihan dan bimbingan terkait kurikulum tersebut tetapi jika sudah menjadi kewjiban pelaksannan atau mengimpementasikan kukrikulum tersebut mau tidak mau kami harus mempersiapkan hal itu",-1
11/3/2023 9:51:29,Guru,MAN DAIRI,Sudah,"Kurangnya pemahaman guru-guru mengenai kurikulum merdeka, tidak adanya sosialisasi ke sekolah tentang pelaksanaan kurikulum merdeka, dan fasilitas sekolah yang tidak mendukung untuk melaksanakan kurikulum merdeka 100%",-1
11/3/2023 9:51:41,Tenaga Kependidikan,MIN 2 DAIRI,Sudah,Menurut saya fasilitas masih kurang mendukung untuk menerapkan kurikukum merdeka di Madrasah kami,-1
11/3/2023 9:54:50,Guru,Dyah Ningtiasih Br Bangun,Sudah,"Menurut saya, implementasi kurikulum merdeka di madrasah masih belum siap dikarenakan sarana prasarana masih kurang, sosialisasi dan bimbingan juga belum ada",-1
11/3/2023 9:57:37,Guru,MAN DAIRI,Sudah,"Kurangnya pemahaman guru dalam kurikulum merdeka, fasilitas sekolah yang kurang memadai",-1
11/3/2023 10:07:29,Guru,MTS.S MANARUL HIDAYAH CURUGBITUNG,Belum,Kurikulum merdeka secara umum belum siap di implementasikan dgn alasan belum siap secara pasilitas baik madrasah maupun peserta didik,-1
11/3/2023 10:11:20,Guru,MTs Al Riyadhul Janah ,Belum,"Implementasi kurikulum merdeka di madrasah akan lebih sulit untuk diterapkan, kebanyakan madrasah swasta kurang memiliki sarana dan prasarana yang memadai dibandingkan dengan sekolah negeri. Pelatihan-pelatihan guru madrasah pun kurang maksimal, sehingga sulit untuk guru memahami implementasi kurikulum merdeka.",-1
11/3/2023 10:11:28,Guru,MI MA SUKAMANAH,Belum,mengenai kurikulum merdeka sementara belum  merata.,-1
11/3/2023 10:12:40,Guru,MTs. N 2 Lebak,Sudah,"Kurikulum merdeka memerlukan kesiapan fisik, mental, material sarana dn prasarana, pun juga SDM duru yang mumpuni. Pelaksanan proyek memerlukan biaya yang tidak sedikit sehingga kadangkala terkendala pada siswa yang kurang mampu. Tidak tersedianya buku buku penunjang dan sarana prasarana/ fasilitas yang kurang memadai  di madrasah juga akan menghambat pelaksanaan pembelajaran dengan kurikulum merdeka.",-1
11/3/2023 10:14:28,Guru,MTs N 1 Kolaka Utara,Sudah,"Kesiapan guru belum maksimal disebabkan pelatihan bagi guru khusus nya di lingkungan kementerian agar agak lambat, supaya kedepan pelatihan kumer agar sering di laksanakan,...",-1
11/3/2023 10:15:35,Guru,RA Islamiyah Ngrejeng ,Sudah,"Sudah bagus, terapi kurang maksimal karena media pembelajaran sangat terbatas",-1
11/3/2023 10:16:39,Guru,RA Islamiyah Ngrejeng,Sudah,"Sudah bagus, tetapi media pembelajaran nya sangat terbatas",-1
11/3/2023 10:18:10,Guru,MI MUSLIMIN CINENGAH,Sudah," kurikulum merdeka itu baik ,tapi dilihat dari sisi kesiapannya masalahnya sarana dan prasarana yang kurang menunjang dalam pelaksanaannya",-1
11/3/2023 10:18:35,Guru,RA Islamiyah Ngrejeng ,Sudah,Sudah bagus tetapi media pembelajarannya masih terbatas/masih kurang ,-1
11/3/2023 10:18:37,Guru,RA Islamiyah Ngrejeng,Sudah,Sudah bagus tetapi media pembelajarannya terbatas,-1
11/3/2023 10:18:38,Guru,RA ISLAMIYAH Ngrejeng,Sudah,"Sudah bagus, tetapi media pembelajarannya masih terbatas/ masih kurang",-1
11/3/2023 10:25:43,Guru,MIS AL-ITTIHAD PASIRKOPO,Belum,"Dari sisi kesiapan kebanyakan madrasah belum siap karena dgn segala keterbatasan sarana dan prasarana yg memang sangat kurang sekali, d tambah minimnya pelatihan dan bimtek2 kurikulum merdeka bagi guru2 madrasah sehingga akan kesulitan ketika nanti kurikulum ini benar-benar diterapkan di madrasah
Harapan mayoritas madrasah adalah adanya bantuan sarana dan prasarana terlebih dahulu kemudian banyak pelatihan maupun bimtek kurikulum merdeka sebelum kurikulum ini diterapkan",-1
11/3/2023 10:29:42,Guru,MAN DAIRI,Sudah,"madrasah belum semua siap melaksanakan nya,karena guru nya juga belum terpenuhi sesuai dengan mata pelajaran yang di ampu.",-1
11/3/2023 10:32:50,Guru,MAN DAIRI,Belum,Saya blum bisa membuat opini karena belum diterapkan disekolah,-1
11/3/2023 10:38:57,Guru,MI BAHRUL ULUM,Sudah,"Kumer di madrasah pada dasarnya kurang dalam persiapannya, baik secara materi maupun sarananya. Harapannya supaya pemerintah dapat memfasilitasi madrasah baik materinya maupun sarananya. ",-1
11/3/2023 10:49:52,Guru,MI Tahfidz Darul Mubin ,Belum,"Belum siap, karna masih minimnya ilmu tentang kurmer.",-1
11/3/2023 10:53:03,Guru,Mi Mamba'ul Hikmah,Sudah,"Kesiapan yg kurang matang, ",-1
11/3/2023 11:00:18,Guru,MIM PK Kenteng,Sudah,Sudah siap tapi belum maksimal sesuai IKM yang di canangkan,-1
11/3/2023 11:05:51,Guru,MTS manarul hidayah,Belum,Husus madrasaha kami belum siap untuk mnggunakan kurikulum merdeka.,-1
11/3/2023 11:06:45,Guru,MAS Raudhatul Uluum Otam,Belum,"Kurikulum merdeka yang muncul akibat pembelajaran monoton di dlm kelas kenyataannya implementasinya di Madrasah tidak ada bedanya dengan Kurikulum-kurikulum sebelumnya, selain dari kapasitas guru Madrasah masih kurang adanya pelatihan mengenai Kurmer dibanding dengan sekolah-sekolah pemerintah di bawah naungan diknas.",-1
11/3/2023 11:17:39,Tenaga Kependidikan,Mts MINAT ,Sudah,Dalam prakteknya menurut saya ternyata tidak lebih baik dari dari kurikulum 2013,-1
11/3/2023 11:40:07,Guru,MTS DARUL FALAH,Sudah,"Kurikulum merdeka belajar memberikan kebebasan dan pilihan kepada murid -- murid untuk menentukan mata pelajaran apa yang dibutuhkan untuk membantu masa depan mereka, dan di saat yang sama menghilangkan stigma bahwa jurusan MIPA lebih baik dari jurusan IPS. Selain itu, penghilangan stigma dan perbedaan perlakuan antara jurusan MIPA dan IPS diharapkan dapat menciptakan lingkungan pendidikan yang lebih inklusif dan adil bagi semua siswa.

Selain itu, penerapan Kurikulum Merdeka Belajar juga diharapkan dapat mengatasi masalah-masalah yang sering muncul dalam kurikulum sebelumnya, seperti kelebihan beban kurikulum dan kurangnya fleksibilitas dalam memenuhi kebutuhan siswa.",-1
11/3/2023 11:47:20,Guru,MTss Nurul Ummah,Belum,Belum siap karena kurang nya alat praga yang di gunakan dalam pembelajaran,-1
11/3/2023 11:51:50,Guru,MAN SERQM BAGIAN BARAT,Belum,Kesiapan untuk menyambut kurikulum merdeka Masi di batasi dengan sarana dan prasarana yang ada. Semoga saja kurikulum merdeka bisa membawa sisi positif yang banyak untuk kemerdekaan peserta didik dan guru. Bukan sebagai sebuah proyek pemerintah. Yang hanya membawa kesengsaraan bagi pendidik. Karena terus menerus seperti perkembangan kurikulum yang tidak efektip,-1
11/3/2023 11:57:56,Guru,mis al ishlah suksmulsng,Sudah, sepertinya anak kurang ada motivasi dalam meningkatkan kemampuannya pelajaran dislike,-1
11/3/2023 12:10:18,Guru,MTs. NURUL HUDA,Belum,sisa tidak siap,-1
11/3/2023 12:25:44,Guru,MAN Dairi,Sudah,"belum begitu baik,msh tahap perdana, tdk begitu bgs Krn fasilitas krg memadai",-1
11/3/2023 12:37:51,Guru,MTs. Salman Al Farisi,Belum,"Sebaiknya kurikulum merdeka ini tidak diterapkan dulu karena kalau pergantian Mentri pendidikan pasti ada perubahan bijakan sehingga akan berdampak pada mental siswa kurang baik dengan berganti2nya kurikulum. Kalau menurut saya yang perlu dirubah metode guru dalam mengajar, tujuan pelajaran, timbak balik pelajaran itu dalam kehidupan sehari-hari",-1
11/3/2023 12:43:33,Guru,RA Daaruth Thoriiqul Manshur,Belum,Belum siap menerapkan karena belum pernah mengikuti workshop/pembinaan terkait kurikulum merdeka,-1
11/3/2023 13:18:02,Guru,MI SALMAN AL FARISI ISLAMIC SCHOOL,Sudah,"Dari segi kesiapan menurut saya penerapan Kurikulum Merdeka Mendadak dan kurang efektif, namun dari segi harapan semoga kedepannya peserta didik bisa mengikuti pembelajaran sebagaimana mestinya. ",-1
11/3/2023 13:25:38,Guru,Madrasah Aliyah Az-Zahro,Belum,Tidak berkenaan menjawab ,-1
11/3/2023 13:25:55,Guru,Mi roudlotut Tholibin,Sudah, Menurut saya kesiapan nya kurang karena sebelumnya saya sendiri tidak paham apa itu kurikulum merdeka,-1
11/3/2023 13:32:35,Guru,Ra Darul Falah,Belum,Khusus di lembaga saya belum siap jika karena kurangnya guru,-1
11/3/2023 13:38:03,Guru,MTs Darun Najah,Belum,belum siap,-1
11/3/2023 14:09:31,Guru,MTs Mujahidin Randublatung,Sudah,"Secara umum madrasah belum siap dikarenakan minimnya sosialisasi dan pelatihan, fakta di lapangan pelaksanaan belum berbeda dengan kurikulum sebelumnya",-1
11/3/2023 14:14:12,Lainnya,RA Mathla'ul Anwar Baros ,Belum,Menurut saya pembelajaran kurikulum merdeka tidak bisa di gunakan bagi sekolah yang siswa nya tidak aktif . ,-1
11/3/2023 14:34:26,Guru,MIS Pesantren Dairi,Sudah,"Dari persiapan dan perencanaan belum berjalan maksimal, hal ini dikarenakan biaya operasional sekolah yang belum memadai untuk mempersiapkan segala hal yg dibutuhkan dalam Kurikulum Merdeka.",-1
11/3/2023 14:38:16,Guru,MI Amanah ,Sudah,Kurikulum merdeka di madrasah kami sudah berjalan tapi kendala bagi saya adalah job dis masing-masing antara guru mapel yang untuk mewujudkan sebuah proyek masih kurang begitu maksimal ,-1
11/3/2023 15:25:12,Guru,MIN 1 SBB ,Belum,Menurut kesiapan saya siap tetapi disini gurunya tidak pernah mengikuti Diklat hanyalah orang orang tertentu.harapan saya tolong berikan kepada kami mengikuti Diklat supaya kami paham tentang kurikulum merdeka,-1
11/3/2023 16:19:06,Tenaga Kependidikan,MIS NURUL HIDAYAH CIGOONG ,Belum,"Harapan sebelum menggunakan kurikulum merdeka adanya sosialisasi dari pihak terkait untuk memberikan pendidikan kepada semua pengurus lembaga penyelenggara dan persiapan buku pegangan guru dan siswanya juga sudah disiapkan, jgn sampai ketika diberlakukan kurkem kesiapan dari semua lembaga lemah akan sarana sarana yg menunjang tentang kurikulum merdeka",-1
11/3/2023 16:44:48,Guru,Mi Nu Albahjah Ridlo Allam,Sudah,Kesulitan,-1
11/3/2023 17:02:17,Siswa,Mi al aziz,Sudah,Sekali lagi yang perlu ditekankan bahwa pendidikan harus terus berinovasi seiring berkembangnya zaman karena tentunya  kita tidak mau negara yang kita cintai ini menjadi negara tertinggal,-1
11/3/2023 17:19:08,Guru,RA Az-Zahra Bani Baho ,Belum,"Kalo d pedesaan khususnya d RA tempat saya mengajar, belum siap untuk melaksanakannya karena fasilitas kurang memadai. ",-1
11/3/2023 17:35:41,Guru,MIS. Mathla'ul Ulum,Belum,Saya ga mau pake kurikulum merdeka terkesan dipaksakan Untk segera diterapkan di sekolah,-1
11/3/2023 17:38:15,Guru,RA.Nurul Ilmi,Belum,KM kurang pas kalau diterapkan di PAUD ,-1
11/3/2023 18:09:04,Lainnya,MTs.Al-Istiqomah NW Bedus,Belum,"Madrasah kami belum siap dan belum terdaftar dl ms percobaan pelaksanaan kurmer,  karena kami melum mendapat pelatihan dan pembinaa  khusus ttg kurikulum merdeka dr pihak terkait,  shingga mash blm trlalu paham. Kami berharap kalau memang kurikulum merdeka akan dilaksanakan serentak, mohon diberilan pelatihan dan pembinaan agar semua stake holder di madrasah bs memhami..tdk hanya sekedar kurikulum yg berubah, ttp teknik pelaksanaan msh memakai cara lama dikarenakan ketidak pahaman. ",-1
11/3/2023 18:20:01,Guru,MTsS Nurul Huda Limboro,Sudah,belum sepenuhnya siap,-1
11/3/2023 18:26:10,Guru,mis mathlaul anwar sompok,Sudah,kurikulum merdeka masih kurang optimal diterapkan di madrasah karena masih kurang nya sarana prasarana yang menujnaang,-1
11/3/2023 18:43:23,Guru,RA DARUL MUTTAQIN,Belum,"Implementasi kurikulum merdeka di madarasah yang saya emban dalam persiapan masih kurang, baik dari sersiapan materi ajar, media, dll. Karena kurikulum merdeka mengedepankan program pembelajaran essensial dan pengembangan kompetensi sesuai tahapan pembelajarannya, sehingga semua guru perlu dilakukan banyak persiapan. Namun Beberapa guru yang lain juga masih dangkal dalam pehaman tentang kurikulum ini, baik dalam bentuk pembuatan bahan ajar, Penggunaan metode yang tepat dalam kegiatan pembelajaran. ",-1
11/3/2023 18:49:10,Tenaga Kependidikan,MTs Az-Zahroh,Belum,"Menurut saya untuk Kurikulum Merdeka ini Tujuan Pembelajarannya sangat bagus,namun tidak semua sekolah langsung bisa menerapkan Kurikulum ini, dikarenakan oleh banyak keterbatasan dari segi fasilitas prasarana yg menunjang lembelajaran",-1
11/3/2023 18:50:59,Tenaga Kependidikan,MA MAMBAUL ULUM,Sudah,perlu ditekankan bahwa pendidikan harus terus berinovasi seiring berkembangnya zaman karena tentunya kita tidak mau negara yang kita cintai ini menjadi negara tertinggal.,-1
11/3/2023 18:59:59,Guru,Madrasah Aliyah Az-Zahro,Belum,"Menurut saya mengenai implementasi kurikulum merdeka di Madrasah memang bagus untuk diterapkan. Akan tetapi, untuk seperti sekarang ini masih banyak beberapa Madrasah yang dimana untuk sarana dan prasarana masih kurang cukup memadai untuk menunjang pembelajaran kurikulum merdeka. Hal tersebut dapat menjadi kendala bagi guru untuk mencari solusi lain ketika akan mengajar, karena harus disesuaikan dengan keadaan. Harapan saya, semoga untuk kedepannya semua Madrasah di Indonesia dapat segera menerapakn kurikulum merdeka, karena kurikulum ini juga bagus untuk membangun sikap dan perilaku anak-anak yang sesuai dengan pedoman pelajar pancasila. Akan tetapi, saya sangat berharap kalau nanti sudah hampir semua Madrasah menerapkan alangkah baiknya kurikulum tersebut cukup dikembangkan terlebih dahulu hingga semua Madrasah bisa menyesuaikan keadaan, karena apabila kurikulum tersebut belum mencapai hasil maksimal tetapi sudah diganti lagi dengan kurikulum yang berbeda dengan versi baru bukan lama. Hal ini justru dapat membuat baik itu guru maupun peserta didik akan sulit untuk cepat menyesuaikan diri lagi, sekian terima kasih.",-1
11/3/2023 19:01:58,Guru,MI Nurul Hidayah Kondang,Belum,Untuk dikota besar mungkin bagus tapi  untuk di dareah2 masih sulit untuk di implementasikan karena kebanyakan sekolah masih belum didukung dengan perlengkapan yg memadai,-1
11/3/2023 19:02:40,Tenaga Kependidikan,Mts Az Zahro,Sudah,Menurut saya kurikulum ini belum siap untuk sekolah ini,-1
11/3/2023 19:04:18,Guru,Mis Dambalo,Belum,Siap untuk menerima implementasi kurikulum merdeka tpi saya belum mengerti tentang kurikulum merdeka bagaimana alur pelajaranya ,-1
11/3/2023 19:21:07,Guru,Mis Muhammadiyah Tolinggulla ,Sudah,"Untuk Kesiapan Kurikulum merdeka, Kami Guru Sudah Siap Hanya Saja Sekolah kami Kekurangan Buku, Kami Hanya Mengambil Materi Dari Internet Saja.",-1
11/3/2023 19:30:21,Guru,MA Assalafiyah Luwungragi Brebes,Sudah,Harus lebih di matangkan lagi implenentasinya,-1
11/3/2023 19:36:30,Siswa,MAN AMBON,Sudah,"Bagus, namun untuk bagian pencetakan buku LKS nya ada yg BEBERAPA BUKU LKS agak kurang bagus , karena soal latihan yg diberikan oleh buku LKS tersebut jawabannya ada yg harus di cari di Goggle . Sehingga membuat beberapa murid juga semakin males membaca .",-1
11/3/2023 19:50:03,Guru,MTs Az-Zahro,Belum,"Untuk saat ini, sekolah kami belum siap mengimplementasikan kurikulum merdeka. Dilihat dari segi kesiapan siswa, guru, dan fasilitas sekolah yang belum begitu memadai, sehingga sulit untuk mengadopsi kurikulum ini. ",-1
11/3/2023 19:51:48,Guru,MTs Az-Zahro ,Belum,Belum siap karena Sarana Prasarana belum memadai ,-1
11/3/2023 20:09:13,Siswa,MAN Ambon ,Sudah,Menurut saya kurikulum merdeka memang bagus tetapi ada beberapa hal yang membuat kami masih belum bisa untuk beradaptasi dengan pembelajaran yang diterapkan di kurikulum merdeka. Misal  ketika mengerjakan projek p5 dimana hari-h bertepatan dengan kegiatan lain kami merasa kesulitan untuk mengatur waktu ,-1
11/3/2023 20:11:36,Siswa,MI Al - Aziz ,Sudah,Sekali lagi yang perlu di tekankan bahwa pendidikan harus terus berinovasi seiring berkembangnya zaman karena tentunya kita tidak mau negara yang kita cintai ini menjadi negara tertinggal. ,-1
11/3/2023 20:11:48,Guru,Mi ma bantarkalapa,Belum,"Belum siap,terbentur oleh media ,harapannya agar kurikulum merdeka mudah d pahami oleh siswa dandapat mudah untuk guru dalam cara penyampaiannya terhadap siswa",-1
11/3/2023 20:16:11,Guru,MTs Alkhairaat Gentuma,Sudah,"Masih belum siap sepenuhnya
Harapanya guru lebih banyak lagi mengikuti pelatihan"" kurikulum merdeka ",-1
11/3/2023 20:24:34,Siswa,Mi al aziz,Sudah,Sekali lagi yang ditekankan bahwa pendidikan harus terus berinovasi seiring berkembangnya zaman karena tentunya kita tidak mau negara yang kita cintai ini menjadi negara tertinggal. ,-1
11/3/2023 20:37:40,Siswa,MAN NEGERI AMBON,Sudah,harapan tidak tau,-1
11/3/2023 20:39:48,Guru,MA ASSALAFIYAH,Sudah,"Implementasi kurikulum merdeka di madrasah sejauh ini yang saya lihat,, segi kesiapan madrasah belum siap 100%,, dari sarana dan prasarana serta fasilitator (guru) juga masih setengah-setengah pemahamannya mengenai kurikulum merdeka,, siswa juga belum bisa untuk dibebaskan dalam kurikulum merdeka,, ",-1
11/3/2023 20:58:19,Guru,MTsS. ,Sudah,Belum secara maksimal dalam menerapkannya,-1
11/3/2023 21:54:26,Siswa,Madrasah Aliyah Nahdlatul Wathan ,Sudah,Agar mengurangi tugas rumah ,-1
11/3/2023 22:25:19,Siswa,Mts nurul huda nw,Tidak tahu,Tidak tau,-1
11/3/2023 22:36:06,Guru,Mtsn 5 Padang Pariaman ,Sudah,"Dalam kurikulum merdeka ada beberapa bidang studi yang jam tatap mukanya berkurang,akan berimbas kepada guru untuk menerima tunjangan profesi guru, kemudian banyak guru yang tidak siap baik dari segi pelaksanaan PPR2A dan banyak guru tidak mendapatkan pelatihan dan sedikitnya narasumber yang paham (banyak perbedaan pemahaman dari narasumber)",-1
11/3/2023 23:15:43,Guru,MTsN 5  Padang Pariaman,Sudah,Kurikulum mardeka bisa berjalan dengan bauk apsbila mandsek atau pola pikir berubah pula,-1
11/4/2023 4:18:41,Siswa,MAN AMBON,Sudah,"Harapan saya kepada kumer(kurikulum merdeka) mudah mudahan pas kita sebagai angkatan 25 yang nanti masuk ke dalam kurikulum merdeka,tidak terlalu banyak tugas yang berbasis praktek atau sebagainya,karna itu ada minusnya, seperti kekurangan uang,kemalasan dalam membuat suatu hal yang berbasis praktek dll.",-1
11/4/2023 5:00:51,Guru,MI Muslimin cinengah,Sudah,"Bagus cuma belum semua guru memahami,harus ada pendalaman kembali",-1
11/4/2023 5:33:51,Guru,Madrasah ibtidaiyah MA sukabakti wanasalam,Belum,Belum di implementasikan,-1
11/4/2023 5:59:26,Guru,mi miftahul jadid,Sudah,belum sepenuhnya memahami kurmer,-1
11/4/2023 6:15:20,Guru,MTsN 5 padang Pariaman ,Sudah,Kurikulum merdeka di madrasah masih dalam proses belajar baik dalam kesiapan masih belum maksimal pemahaman guru belum maksimal tentang kurikulum merdeka ,-1
11/4/2023 6:32:10,Tenaga Kependidikan,Hasan Basri,Belum,Administrasi guru mohon dikurangi,-1
11/4/2023 6:54:26,Guru,MIS Nurul Qurán Pagutan,Sudah,"Berdasarkan pengetahuan yg sya dapatkan setelah mengikuti workshop IKM bahwa Kurikulum Merdeka terkesan tergesa-gesa untuk diterapkan, masih ada hal yg perlu diperhatikan pada beberapa hal, salah satunya yg saya soroti adalah penerapan Dipresensiasi belajar pada siswa karena teorinya seperti itu sednagkan peraktiknya sangat berbeda jauh dengan kenyataan yg ada, dan mungkin akan sangat kesulitan bagi seorang guru menerpakannya jika satu kelas hanya dipegang 1 guru.
",-1
