Timestamp,Status,Nama Madrasah,Sudahkah Madrasah saudara mengimplementasikan Kurikulum Merdeka?,Opini,Label
11/2/2023 18:06:26,Guru,MTs Negeri Seram Bagian Barat,Belum,kesiap sarana prasarana madrasah pada kesiap guru maksimal harap latih khusus guru implementasi kurikulum merdeka,0
11/2/2023 18:07:59,Guru,MAN 3 Maluku Tengah ,Sudah,dapat buku buku pada kait buku kurikulum merdeka laku kurikulum merdeka madrasah paham ajar kurikulum merdeka sepenuhnyabesar harap butuh guru siswa batas referensi madrasah penuh,1
11/2/2023 18:07:59,Guru,Mi bilingual al-ikhlas,Sudah,kesiap ajar karna kurang sarana prasarana harap moga kumer bawa generasi terus bahagia,1
11/2/2023 18:08:07,Guru,MTsS Nurul Ikhlas Ambon,Sudah,kurikulum merdeka inovasi didik indonesia tuju kembang potensi minat ajar siswa kurukylum bebas siswa pilih minat ajar,1
11/2/2023 18:09:20,Guru,MIT DAARUN NA'IM,Belum,harap cipta ajar kualitas sesuai butuh fleksibilitas didik terap kurikulum merdeka siswa optimal kuasa materi,1
11/2/2023 18:10:33,Siswa,Mtss Nurul Huda NW,Tidak tahu,dalam konsep kuat kompentensi,0
11/2/2023 18:11:05,Guru,MAN 3 Maluku Tengah ,Sudah,kurikulum merdeka relevan ajar model madrasah benarbenar jalan segi latih kesiap buku siswa sedia fasilitas dar slogan praktek kurikulum,1
11/2/2023 18:11:06,Guru,MA Al Mabrur Ambon,Sudah,kurikulum merdeka madrasah sejati jalan semester sisi kesiap mampu guru terap kurikulum merdeka siswa bentuk latih workshop diklat macam butuh matang paham ajar kurikulum merdeka,0
11/2/2023 18:12:09,Guru,Madrasah Ibtidaiyah Muhammadiyah Liaela,Belum,moga kurikulum merdeka minat bakat siswa kembang,1
11/2/2023 18:12:44,Guru,Min 2 Ambonmin 2 ambon,Sudah,siswa karna yg aktif siswa,0
11/2/2023 18:13:36,Guru,MIN 1 Indramayu,Sudah,mandiri ikm undang narsum harap damping ikm kemenag butuh agam perangkat format nilai ikm,0
11/2/2023 18:14:20,Siswa,MIN 1 MALTENG,Sudah,kesiap madrasah milik sumber daya pada dukung implementasi kurikulum merdeka bukubuku ajar variatif fasilitas pada tenaga didik latih bimbing siswa harap kurikulum merdeka harap sempat siswa kembang minat bakat pilih mata ajar suka siswa harap motivasi ajar capai potensi baik opini orang milik pandang beda kurikulum merdeka madrasah dapat dekat bebas sempat siswa eksplorasi minat khawatir kurikulum abai penting butuh ajar siswa,-1
11/2/2023 18:15:08,Guru,MIS Daarun Na'im ,Belum,laksana kurikulum ruang kreativitas inovasi madrasah kembang kurikulum operasional tingkat satu didik,0
11/2/2023 18:15:13,Siswa,Alex farhan abadan,Tidak tahu,sekolah madrasah bagus menjujung nilai agama bekal,1
11/2/2023 18:15:18,Siswa,MI ALAZIZ,Sudah,cipta ajar kualitas sesuai dgn butuh ajar kondisi satu ajar,0
11/2/2023 18:16:16,Guru,MI MUHAMMADIYAH LIAELA,Belum,kesiap kalu madrasah harap moga madrasah kurikulum merdeka laksana madrasah,1
11/2/2023 18:16:40,Guru,MA Hayatul Muttaqin,Sudah,implementasi kurikulum sulit guru kembang materi metode yg dasar asesmen nilai capai ajar siswa mampu siswa batas prasarana ajar pada,-1
11/2/2023 18:16:56,Lainnya,MTS NURUDH DHOLAM,Belum,pas karna siswa hilang main teman kampung,-1
11/2/2023 18:18:04,Siswa,Mtss Nurul Huda nw,Sudah,implementasi kurikulum merdeka butuh dukung optimal,0
11/2/2023 18:18:27,Guru,Min 2 ambon,Sudah,sisi kesiap inisekolah sedia buku tunjang guru siswa,0
11/2/2023 18:18:28,Siswa,MTsS nurul huda,Tidak tahu,inovasi didik indonesia tuju kembang potensi minat ajar siswa,0
11/2/2023 18:18:28,Siswa,MTsS Nurul Huda NH ,Tidak tahu,harap nya kurikulum merdeka mudah ajar siswa giat tekun ilmu malas malas depan utara minat bakat siswa yg canggung malu sama,1
11/2/2023 18:19:02,Siswa,MTS NURUL HUDA NW,Tidak tahu,opini implementasi kurikulum merdeka tuju kembang karakter siswa harap siswa depan,0
11/2/2023 18:19:17,Siswa,MTs Nurul Huda,Sudah,proses ajar harap dalam makna buru buru senang,1
11/2/2023 18:19:20,Siswa,MTSs NURUL HUDA NW,Belum,implementasi kurikulum madrasah orientasi efektifitas kelola didik ajar rangka wujud visi misi tuju madrasah madrasah berani inovasi kreasi terobos kelola didik cipta lingkung ajar kondusif guru serta didik semangat ajar guru serta didik sempat seluasluasnya kreasi inovasi kembang potensi optimal,1
11/2/2023 18:19:20,Guru,MI Al-Barkah,Sudah,implementasi kurikulum merdeka madrasah kendalamulai gurukurang siap siswasarana prasarana yg mendukungsehingga hambat meng implementasi kurmer madrasah,-1
11/2/2023 18:20:05,Siswa,MTS NURUL HUDA NW,Sudah,opini kurikulum merdeka madrasahgabungan kurikulum mata ajar didik agama islam pai bahasa arab susun menteri didik budaya riset teknologi harapanproses ajar harap dalam makna terburuburu senang,1
11/2/2023 18:21:11,Siswa,Madrasah Aliyah Nurul Ulum,Sudah,maju dunia didik,1
11/2/2023 18:21:22,Siswa,Mts Nurul Huda ,Tidak tahu,,1
11/2/2023 18:21:28,Guru,Min 2 Ambon,Sudah,cipta ajar berkualaitas sesuai butuh ajar kondisi satu didik,0
11/2/2023 18:21:40,Siswa,MI HASYIM ASY'ARI ,Sudah,bagus anak terampil tingkat lagi segi guru papar materi siswa fasilitas tingkat,1
11/2/2023 18:21:53,Guru,MIT Daarun Naim,Belum,tuju sistem kurikulum merdeka guru butuh serta didik guru ajar terap kelas harap kurikulum merdeka implementasi madrasah,1
11/2/2023 18:23:57,Siswa,MAN 3 MALUKU TENGAH,Belum,tdk tau,-1
11/2/2023 18:24:40,Siswa,MTs NURUL HUDA NAHDATUL WATAHN,Sudah,siswa siswi efektif ajar shalat jamaah masjid,1
11/2/2023 18:24:49,Siswa,Maya sari hati bara,Sudah,inovasi didik indonesia tuju kembang potensi minat ajar siswa kurikulum,0
11/2/2023 18:26:54,Guru,MTs. Islamiyah Temayang,Sudah,kesiap implementasi kurikulum merdeka tahap adaptasi k kurmer dalam beda istilah muat dalam harap moga kurikulum merdeka madrasah implementasi maksimal,1
11/2/2023 18:26:54,Guru,MTs Nurul Islam,Sudah,kembang potensi siswa,1
11/2/2023 18:27:27,Guru,MIN 1 Ambon,Belum,terap madrasah karna mas bnyak benah kurikulum,-1
11/2/2023 18:29:12,Siswa,Mts Nurul Huda NW tanjung riau ,Belum,harap,1
11/2/2023 18:30:10,Guru,MI Muhammadiyah Liaela ,Belum,implementasi kurikulum merdeka sekolah pilih mandiri sesuai kesiap karakteristik satu didik sekolah opsi terap kurikulum merdeka opsi mandiri ajar mandiri ubah mandiri bagi opsi mandiri ajar sempat sekolah struktur kurikulum terap konsep prinsip kurikulum merdeka laksana ajar asesmen,0
11/2/2023 18:30:11,Siswa,MTSs Nurul Huda Nahdatul Wathan ,Belum,hasil implementasi kurikulum merdeka madrasah tentu faktor,0
11/2/2023 18:30:22,Guru,MA HAYATUL MUTTAQIN ,Sudah,kurikulum merdeka kurikulum yg bebas siswa muka dapat selesai yg guru kesiap sekolah pasilitas moga kurikulum merdeka siswa aktif ajar,1
11/2/2023 18:31:21,Siswa,MADRASAH TSANAWIYAH ,Belum,pilih mandiri dgn sesuai kesiap karakteristik satu pendidikansekolah opsi terap kurikulum merdeka opsi mandiri ajar mandiri ubah mandiri,0
11/2/2023 18:31:29,Siswa,MTSs Nurul Huda,Tidak tahu,implementasi kurikulum merdeka terap madrasah dorong siswa pikir kritis tingkat minat siswa ajar terap ajar kurikulum merdeka harap bantu siswa ajar,1
11/2/2023 18:32:59,Guru,MI Muhammadiyah Karanglo,Sudah,implementasi kurikulum merdeka ikm madrasah ikut bijak kemendikbudristek kemenag adaptasi sesuai butuh ajar madrasah rangka kuat didik agama islam bahasa arab ciri khas tetap lembaga madrasah terap kurikulum merdeka,0
11/2/2023 18:33:50,Guru,MTs Muhammadiyah Amaholu ,Belum,harap nya kurikulum terobos harapanya kurikulum bebas,1
11/2/2023 18:33:57,Guru,MIS MA CIHERANG ,Belum,madrasahkami terap kumer guruguru nya bimtek madrah pasilitas butuh anak minim,-1
11/2/2023 18:36:35,Siswa,MTs NURUL HUDA NAHDLATUL WATHAN,Sudah,leluasa siswa ekspres kembang kreatifitas pilih ajar sesuai minat bakat,0
11/2/2023 18:37:33,Tenaga Kependidikan,Suhendri,Belum,guru,-1
11/2/2023 18:38:07,Tenaga Kependidikan,Mtss nurul fikri,Belum,kurikulum merdeka,-1
11/2/2023 18:39:02,Guru,MA Al-muslim Ambon ,Belum,harap byk sedia diklat guru tenaga didik ilmu terap laksana madrasah,0
11/2/2023 18:39:24,Guru,Min 1 Ambon ,Belum,kurikulum merdeka implementasi siswa kaget jenjang guru,1
11/2/2023 18:39:25,Siswa,MTSs NURUL HUDA Nw,Tidak tahu,harap bagus,1
11/2/2023 18:39:38,Guru,MIS MA Ciherang ,Belum,madrasah terap kumer guruguru nya bimtek madrasah pasilitas butuh anak minim harap guru harap bimtek kumer kesiap kumer,1
11/2/2023 18:40:00,Guru,MAN Tanah Bumbu,Sudah,maksimal sosialisasi satu didik madrasah swasta,-1
11/2/2023 18:40:52,Guru,MTs Nurul Fikri,Belum,madrasah jalan kurikulum merdeka segi prasarana kesiap guru murid,1
11/2/2023 18:41:55,Siswa,MTS Nurul Huda tanjung Riau ,Sudah,kurikulum merdeka ajar inovasi didik indonesia tuju kembang potensi minat ajar si,0
11/2/2023 18:43:52,Guru,Minu albahjah ridlo allam,Tidak tahu,kurikulum merdeka harap kurikulum relevan jangka,0
11/2/2023 18:44:19,Guru,Madrasah Aliyah Belang-Belang,Belum,kurikulum merdeka sesuai kondisi butuh sekolah serta didik,0
11/2/2023 18:44:50,Guru,MIN 2 Ambon,Sudah,sekolah laksana implementasi kurikulum merdeka jd yg fahami salah coba yg guru semangat terap ikm tp butuh bimbing dr senior senior bimbing latih erti faham,1
11/2/2023 18:45:04,Guru,MAN 3 MALUKU TENGAH,Sudah,kurikulum merdeka implementasi sekolah kamiuntuk kesiap sempurna coba terbaikharapan moga sekolah inovasi inovasi kurikulum merdeka,1
11/2/2023 18:45:35,Guru,Mit Daarunnaim,Belum,kurikulum merdeka hnya memberika sempat siswa pecah tpi sisiwa dituntu aktif ajar,0
11/2/2023 18:45:39,Guru,MTs Nurul islam,Sudah,siswa mengerkspresi dapat sesuai kontek materi bahas biasa istilah kumer sesuai alih k,0
11/2/2023 18:46:40,Siswa,HERI KURNIAWAN ,Tidak tahu,ajar kurikulum merdeka,-1
11/2/2023 18:47:01,Siswa,Mts Nurul Huda tanjung riau ,Sudah,,1
11/2/2023 18:47:08,Guru,Mts Iyad hasani,Belum,siswa depan,1
11/2/2023 18:47:24,Guru,MAN 3 MALTENG ,Sudah,kurikulum merdeka inisiatif tarik potensi kesiap sumber daya harap tingkat relevansi didik butuh zaman bebas siswa implementasi awas capai tuju utama tenaga didik megikuti latih,1
11/2/2023 18:48:23,Guru,Mts darul fata ,Belum,guru susun perangkat ajar susul modul ajar susun capai tuju ajar harap murid mudah erti ajar kurikulum merdeka,1
11/2/2023 18:49:08,Siswa,MTs NURUL HUDA NW,Belum,kesiap implementasi kurikulum merdeka harap harap siswa kurikulum merdeka orang sukses,1
11/2/2023 18:49:21,Siswa,Mts Nurul huda ,Sudah,kunci hasil ubah iklim kepala sekolah guruguru pilih ubah,0
11/2/2023 18:49:34,Guru,MIS NURUL HUSEN,Sudah,laksana sesuai atur yg tambah tahu indonesia,1
11/2/2023 18:49:57,Guru,MTs Islamiyah Temayang ,Sudah,kurikulum merdeka ajar siswa bebas atur ajar tanggung ajar siswa aktif proses ajar oleh paham materi ajar,1
11/2/2023 18:50:07,Guru,MI Hidayatul Muta'allimin ,Belum,kurikulum merdeka kurikulum peryempurnaan kurikulum sebelumnyayang depan ajar,0
11/2/2023 18:50:43,Siswa,Mts Nurul Huda ,Belum,,1
11/2/2023 18:51:57,Guru,MIS DAARUN NA'IM ,Belum,laksana kurikulum ruang kreativitas inovasi madrasah kembang kurikulum operasional tingkat satu didik,0
11/2/2023 18:51:59,Siswa,Mts Nurul Huda ,Sudah,sederhana dalam kurikulum fokus materi esensial kembang kompetensi serta didik fase,0
11/2/2023 18:52:09,Guru,Madrasah Aliyah Al Muslim Ambon,Sudah,merdeka ajar tuju luas wawas kembang ketrampilan siswa hidup lanjut,0
11/2/2023 18:52:13,Guru,MIS NURUL HUSEN,Sudah,laksana sesuai atur siswa bbretambah wawas tahu,0
11/2/2023 18:52:16,Guru,Mts Islamiyah ,Belum,laksana kurmer harap siswa paham ajar dng mudah mnyenangkan meningktkan prestasi siswa,1
11/2/2023 18:53:09,Siswa,Mts Nurul huda,Belum,siswa siswi indonesia,1
11/2/2023 18:53:30,Guru,MI Nurul Husen ,Sudah,ajar sesuai butuh capai konteks murid kondisi satu didik implementasi tahap,0
11/2/2023 18:53:41,Guru,Madrasah Aliyah Belang-Belang,Sudah,,1
11/2/2023 18:55:11,Guru,Mts. Hayatul Muttaqin,Sudah,sarana prasarana npembelajarannya pada,1
11/2/2023 18:55:22,Guru,MA Belang-Belang,Belum,kurikulum merdeka d madrasah awam guru ikut latih kurikulum harap latih kurikulum merdeka rata tingkat madrasah,0
11/2/2023 18:56:20,Guru,Mts iyad hasani Ranuyoso,Sudah,kurikulum ajar intrakurikuler konten yg agam siswa optimal milik dalam konsep kuat kompetensi,1
11/2/2023 18:57:27,Guru,MTs. Negeri Ser Bagian Barat. ,Belum,ikm madrasah harap teladan ahklak kesiap guru mts ikut giat ikm harapanx ikm madrasah jalan sebagimana yg harap,1
11/2/2023 18:57:50,Guru,MIN 2 AMBON,Sudah,msih pada kuat ny alat media buku siswa guru,-1
11/2/2023 18:58:12,Guru,MAN 3 Maluku Tengah,Sudah,ajar sesuai butuh capai konteks murid kondisi satu didik implementasi tahap segi kesiap madrasah sosialisasi kurikulum merdeka orangorang hebat mumpuni bidang kurikulum merdeka implementasi,1
11/2/2023 19:00:12,Guru,Madrasah Aliyah belang-belang,Belum,sesuai kesiap butuh serta didik,0
11/2/2023 19:00:32,Tenaga Kependidikan,MI Merah Putih Donomulyo ,Sudah,madrasah implementasi kurmer guruguru paham latih guru administrasi guru paham harap kurmer latih guru dukung alat ajar proyektor spiker alat musik madrasah sedia ajar kurmer ktsp ajar mapel tambah proyek paham guru guru,-1
11/2/2023 19:01:28,Guru,MTsN 5 Lebak,Sudah,sarana prasarana dukung implementasi kurikulum merdeka harap perintah dukung kait sarana prasarana,0
11/2/2023 19:02:27,Guru,MTsN Seram Bagian Barat,Sudah,apa kurikulum meningkatka ajar tarik,1
11/2/2023 19:04:08,Guru,MTs.N 5 Lebak,Sudah,kesiap guru paham perangkat ajar harap damping madrasah implementasi kurikulum merdeka ajar ada latih guru perangkat ajar,0
11/2/2023 19:04:53,Guru,m. isa ansori,Sudah,pada,1
11/2/2023 19:05:37,Siswa,MTSs Nurul Huda,Tidak tahu,implementasi kurikulum merdeka tambah ajar siswa paham ajar ada kurikulum merdeka madrasah harap ajak siswa berfikir kritis ajar,1
11/2/2023 19:06:14,Guru,MAN 3 Maluku tengah,Sudah,tuju kurikulum merdekadan guru mempersiapkn laksana kurikulum merdeka,1
11/2/2023 19:07:01,Guru,Mis Nurul Falah Pasir Gemuh,Belum,inovasi didik indonesia tuju kembang potensi minat ajar siswa harapanya moga kurikulum merdeka terap tiap sekolah yg fasilitas,1
11/2/2023 19:07:42,Siswa,Mts Nurul Huda Nahdhatul Wathan,Belum,,1
11/2/2023 19:08:07,Lainnya,"MI HASYIM ASYARI
JEGONG JAMBANGAN DAMPIT",Sudah,mi hasyim,0
11/2/2023 19:08:11,Guru,MTsN Seram Bagian Barat,Belum,kurikulum merdeka ajar harap serta didik dalam tahu luas tahu lalu alam ajar,1
11/2/2023 19:09:45,Siswa,MTSS NURUL HUDA NW.,Sudah,implementasi kurikulum merdeka sekolah pilih mandiri sesuai kesiap karakteristik satu didik,0
11/2/2023 19:11:01,Guru,Madrasah Ibtidaiyah Daarun Na'im Wayame Ambon ,Belum,sekolahsekolah kurikulum,-1
11/2/2023 19:13:08,Guru,MTsN 6 SBT,Belum,harap fasilitas sedia mudah siswa pilih proses ajar,0
11/2/2023 19:14:12,Tenaga Kependidikan,MTs.S Al Fatah Fat Iba,Sudah,kurikulum ajar literasi numerasi bas lingkung ajar sekolah madrasah harap bantu kembang dunia didik era digital,0
11/2/2023 19:14:23,Guru,MA Rabithatussa'adah,Belum,kurikulum ganti k paham minim dg laku paham dasar,-1
11/2/2023 19:14:31,Guru,MTsN Seram Bagian Barat,Belum,sempat kesiap madrasah laksa susuai dgn fasilitas yg siap guru yg uda interaksi sesuai sosialisasi yg lengkap,1
11/2/2023 19:15:03,Guru,Mts Manaarul huda ,Belum,implementasi kurikulum merdeka gagas bagus siswa kreatif ajar cepat paham materi ajar,1
11/2/2023 19:15:30,Guru,MIT DAARUN NAIM,Tidak tahu,madrasah kesiap implementasi guru ikut training madrasah benarbenar kesiap,-1
11/2/2023 19:15:47,Siswa,MAN3 MALUKU TENGAH,Sudah,kurikulum merdeka murid hambat prestasi siswa harap mohon ambil ajar dasar dasar,-1
11/2/2023 19:16:30,Guru,MTS NU AL-MUHAJIR,Belum,harap madrasah harus kurikulum merdeka perintah perhati tenaga didik paham konsep ada sosialisasi harap madrasah support segi media ajar nya fasilitas madrasah,1
11/2/2023 19:16:48,Guru,MTs Islmiyah Temayang,Sudah,lembaga madrasah biasa pakai metode,0
11/2/2023 19:19:27,Siswa,MAN 3 Maluku Tengah,Sudah,kurang buku ajar guru guru erti ajar kurikulum merdeka ajar bebas,-1
11/2/2023 19:19:36,Guru,MA AL-Ambon,Sudah,madrasah kembang sdm nya kondisi daerah,0
11/2/2023 19:22:22,Siswa,Mts Nurul Huda Tg.riau,Sudah,contoh generasi muda,1
11/2/2023 19:24:16,Guru,"RABITHATUSAADAH
",Sudah,sarana perasarana siswa memperaktikkan kembang tahu,0
11/2/2023 19:24:54,Siswa,MAN 3 MALUKU TENGAH,Sudah,opini saudara implementasi kurikulum merdeka bagus,1
11/2/2023 19:25:48,Guru,Pondok Pesantren Sabiilillah Kayuagung,Sudah,opini implementasi kurikulum merdeka sekolah pilih mandiri sesuai kesiap karakteristik satu didik,0
11/2/2023 19:25:50,Siswa,MAN 3 Maluku Tengah,Sudah,kurikulum merdeka bagus kamikami mata ajar,1
11/2/2023 19:27:41,Guru,Ridwan efendi,Sudah,kurikulum merdeka cipta ajar bekualitas sesuai butuh ajar kondisi satu kandar kesiap udah laksana sisi harap guru honor nya perhati segi bayar semangat laksana kurikulum merdeka kurikulum merdeka sekjul nya padat ajar,1
11/2/2023 19:27:58,Guru,Marsidik,Sudah,jalan kurikulum merdeka,1
11/2/2023 19:28:03,Guru,MAN 2 Maluku Tengah,Sudah,laksana kurikulum merdeka madrasah pengaruh ubah ajar guru bimbing nara sumber pelaksanaannnya detail sarana prasarana kurikulum merdeka madrasah laksana kurikulum merdeka laksana kurikulum madrasah akibat banyak sempat buang sehigga ajar efektif siasia,1
11/2/2023 19:29:27,Guru,Mi Hidayatul Muta'allimin,Sudah,bagus ttg kumer tinggal sesuai sekolah aja capai kumer sesuai dg yg tentu,1
11/2/2023 19:29:46,Siswa,MAN 3 Maluku Tengah,Sudah,kurikulum merdeka bagus kamidan mata ajar,1
11/2/2023 19:29:51,Guru,MTsN Seram Bagian Barat,Belum,implementasi kurikulum merdeka diterapakn sekolah songsong generasi emas ajar differensiasi kurikulum merdeka serta didik skill milik sesuai bakat minat masingmasing mudah umtuk wujud patsi kendala dalam,1
11/2/2023 19:30:36,Guru,MIS Baitul Hikmah ,Belum,harap mudahmudahan madrasah terap kumer madrasah laksana kurikulum merdeka,1
11/2/2023 19:31:41,Guru,"MA,RABiTHATUSSADAH",Sudah,jalan kurikulum sekolah sedia pasilitan sarana siswa langsung aga memperaktikkan langsung,0
11/2/2023 19:32:42,Guru,MTs Negeri 6 SBT,Belum,pulih ajar wujud didik indonesia,0
11/2/2023 19:33:24,Siswa,MAN 3 MALUKU TENGAH ,Sudah,suka kurikulum merdeka harap sayasaya,1
11/2/2023 19:34:20,Guru,MIS CILUMAYAN,Belum,sisi kesiap menteri didik budaya menteri agama sedia fasilitas dukung implementasi kurikulum kurikulum tantang laksana dukung implementasi kurikulum jalan sisi harap kurikulum merdeka harap bantu kembali learning loss pandemi covid mandiri kelola didik ajar madrasah harap tingkat kualitas didik madrasah,0
11/2/2023 19:34:47,Guru,MIM POTRONAYAN 2,Sudah,kurikulum yg leluasa siswa ekspres kembang kreativitas pilih ajar sesuai minat siswa,0
11/2/2023 19:35:23,Guru,Madrasah Tsanawiyah Nurul Huda Limboro,Sudah,kurikulum merdeka ajar guru luas pilih perangkat ajar ajar sesuai butuh ajar minat serta didik guru projek kuat capai profil ajar pancasila kembang dasar tema tetap perintah,0
11/2/2023 19:36:04,Siswa,MTS Nurul Huda NW,Belum,metode ajar acu dekat bakat minat,0
11/2/2023 19:36:32,Guru,MA AL-MUSLIM AMBON ,Belum,ubah kurikulum didik terap bawa pengaruh giat ajar ajar sekolah al muslim ambonbaik sisi siswa guru tenaga ajar tenaga didik siap terap kurikulum giat ajar ajar jalan lancar harap banyak referensi kait metodemetode ajar guru sulit ajar kelas,0
11/2/2023 19:38:51,Siswa,Mts jami'nurul Huda tanjung riau,Tidak tahu,implementasi kurikulum merdeka sekolah pilih mandiri sesuai kesiap karakteristik satu didik,0
11/2/2023 19:39:56,Guru,MAN 3 MALUKU TENGAH,Sudah,kurmer madrasah dasar terap guru organisir siap laksana ukur madrasah perhati sarana prasarana yg tunjang laksana kurikulum merdeka,1
11/2/2023 19:40:41,Guru,Madrasah Aliyah Belang-Belang,Belum,implementasi kurikulum merdeka upaya pulih ajar wujud transformasi didik indonesia arah kurikulum merdeka guru nali potensi serta didik kurikulum merdeka guru terap ajar senang,1
11/2/2023 19:41:00,Guru,MIS NURUL HUSEN,Sudah,harap nya sempat minat bakatkebutuhan mampu siswacukup epektip membantumemetakan butuh siswa guru susun strategipembelajaran yg sesuai minat siswa,0
11/2/2023 19:42:59,Guru,MI Fatihul Huda ,Sudah,komitmen nyata perintah didik kualitas relevan generasi muda,0
11/2/2023 19:45:08,Guru,MAS Al Khair,Belum,madrasah jalan kurikulum merdeka kurikulum merdeka harap jalan kurikulum merdeka ajar,0
11/2/2023 19:46:18,Lainnya,Madrasah Ibtidaiyah negeri 1 malteng,Sudah,terap lembaga madrasah terap kurikulum merdeka,0
11/2/2023 19:46:46,Guru,MTsN 2 Maluku Tengah ,Sudah,kurikulum merdeka paksa latih implementasi,0
11/2/2023 19:46:46,Guru,Mts lkmd tahalupu,Belum,sekolah kurang sumber media ajar,-1
11/2/2023 19:46:51,Guru,Mts assaadah,Sudah,kesiap sekolah harap kurikulum merdeka kembang terap,1
11/2/2023 19:48:56,Guru,MI Bilingual Al Ikhlas,Sudah,kesiap guru belm faham kurikulum merdeka harap guruguruatau mang didik benarbenar rasa merdeka kolaborasi tuju kam merdeka ajar capai,1
11/2/2023 19:49:40,Guru,MI Roudlotut Tholibin Tengger Bojonegoro,Sudah,implementasi kurikulum merdeka harap kualitas ajar tingkat,0
11/2/2023 19:50:54,Siswa,MTSS NAHDLATUL  WATHAN,Sudah,bagus siswa,1
11/2/2023 19:51:15,Guru,Mi Mathla'ul Anwar ,Belum,kurikulum merdeka cipta ajar kualitas sesuai butuh ajar kurikulum merdeka harap kurikulum merdeka terap sekolah cipta ajar meyenangkan siswa guru kembang bakat minat siswa menojolkan aspek terampil karakteristik ajar sendri nilai nilai bangsa,1
11/2/2023 19:52:22,Guru,MI Celak 1,Sudah,harap kurikulum merdeka tingkat ajar siswa,1
11/2/2023 19:54:25,Tenaga Kependidikan,Ma As-Sa'adiyah Samarinda ,Belum,harap eimplementasikan,0
11/2/2023 19:55:52,Guru,MA Belang belang,Belum,kurikulum merdeka moga anak didik kembang bakat minat berkerakter,1
11/2/2023 19:56:28,Guru,MAN 3 MALUKU TENGAH,Sudah,apa yg landa negara didik henti didik jalan apa kondisi didik ujung tombak negara,1
11/2/2023 19:56:49,Guru,Madrasah Aliyah Belang-belang ,Belum,pribadi kurikulum merdeka kesiap matang harap kurikulum merdeka mudah didik didik,1
11/2/2023 19:59:04,Guru,MA SABIILILLAH,Belum,kurikulum merdeka kurikulum golong tetap madrasah segi kesiap sarana prasarana banyak dukung tanggap kurikulum merdeka terap madrassah segi sarana prasarana kompetensi guru aspek hubung laksana kurikulum merdeka,1
11/2/2023 19:59:38,Guru,MIN 2 Ambon,Sudah,tingkat sosialisasi optimal,0
11/2/2023 20:00:06,Guru,MTs Negeri 2 MALUKU TENGAH ,Sudah,sdh terap,0
11/2/2023 20:01:38,Guru,MI. Muhammadiyah Kambelu,Belum,implementasi kurikulum merdeka salah program prioritas lintas utama didik sisi kesiap harap depan siswa optimal dalam konsep tahu kait kurikulum merdeka,0
11/2/2023 20:01:51,Guru,MI SYIHABUDDIN ,Sudah,implementasi kurikulum merdeka butuh siap matang konsep praktik konsep usung kurikulum merdeka tuju bantu guru fleksibel rencana ajar sesuai butuh imbang paham implementasi tuju kurikulum merdeka realisasi,-1
11/2/2023 20:03:04,Guru,MIT DAARUN NA'IM ,Belum,blm terap kurmer,-1
11/2/2023 20:03:12,Siswa,MTS NURUL HUDA N.W,Sudah,kurikulum merdeka fokus materi esensial kembang kompetensi serta didik fase proses ajar harap dalam makna terburuburu senang,1
11/2/2023 20:04:39,Guru,MTs N Seram Bagian Barat,Sudah,siswa diharapakan ajar gembira cinta minat bakat milik,0
11/2/2023 20:04:45,Guru,MTs Islamiyah Temayang,Belum,optimal sarana prasana sekolah lengkap,1
11/2/2023 20:04:53,Guru,MI BILINGUAL AL IKHLAS SENGGURUH - KEPANJEN ,Sudah,alhamdulillah sekolah terap sistem kurikulum merdeka kurikulum merdeka cetus nama yg beda kurikulum ramah anak percaya anak hebat bidang ajar pukul mampu anak dasar nilai ujianulangan harap dgn kurikulum merdeka bantu mudah ananda ajar,1
11/2/2023 20:06:43,Guru,MTSS Yadinu Banok,Sudah,kesiap hadap kurikulum merdeka maksimall,-1
11/2/2023 20:07:25,Guru,MIS AL FALAH,Belum,sederhana merdeka,1
11/2/2023 20:09:01,Guru,MIS. AL BAROKAH,Belum,harap perintah mempasilitasi,0
11/2/2023 20:10:04,Guru,MAS NW MENGKURU,Sudah,kesiap mandiri madrasah laksana kurikulum merdeka dorong wujud baik ajar kualitas madrasah,0
11/2/2023 20:10:49,Guru,MI Bilingual Al Ikhlas ,Sudah,merdeka ajar merdeka budaya untung sendiri ajar perintah tunjang hakhak,1
11/2/2023 20:11:15,Guru,MIN 1 Seram Bagian Barat,Belum,atas muncul kurikulum,0
11/2/2023 20:12:10,Guru,RA Darul Furqon NW Mengkuru,Sudah,kesiap mandiri madrasa laksana kurikulum merdeka dorong wujud baik ajar kualitas madrasah,0
11/2/2023 20:12:23,Guru,MIT Daarun Na'im wayame,Belum,harap depan ajar pakai kurikulum,1
11/2/2023 20:13:04,Guru,MI FALAKHIYAH II JAMPET,Sudah,madrasah kesiap persen kelas kelas kurikulum k harap moga kelas susul laksana kurikulum merdeka kurikulum kembang ajar senang,1
11/2/2023 20:13:51,Guru,MIS WAHID HASYIM,Sudah,segi kesiap lembaga didik guru tenaga didik tingkat implementasi kurikulum merdeka kurikulum kurikulum,1
11/2/2023 20:14:28,Guru,MTs LKMD Tahalupu,Belum,kurikulum merdeka terobos kemendikbudristek batas madrasah harap perintah kanwil provinsi bantu madrasah implementasi kurikulum merdeka madrasah,1
